TOURNUS	TIL CHATEL	9.5	5.8
TOURNUS	LANGRES SUD	11.8	7.2
TOURNUS	LANGRES NORD	13.4	8.1
TOURNUS	MONTIGNY-LE-ROI	15.9	9.5
TOURNUS	GROISSIAT	12.5	7.2
TOURNUS	BULGNEVILLE	19.2	11.3
TOURNUS	CHATENOIS	19.4	11.5
TOURNUS	COLOMBEY-LES-BELLES	22.0	13.2
TOURNUS	GYE	24.2	14.4
TOURNUS	CHAUMONT-SEMOUTIERS	15.9	9.6
TOURNUS	VILLE SOUS LAFERTE	17.3	10.4
TOURNUS	MAGNANT	19.5	11.7
TOURNUS	SAINT THIBAULT	22.6	13.5
TOURNUS	TORVILLIERS	22.7	13.5
TOURNUS	VULAINES	25.1	14.5
TOURNUS	MAROLLES-SUR-SEINE	25.1	14.7
TOURNUS	FORGES	25.1	14.7
TOURNUS	CHATILLON-LABORDE	27.1	16.5
TOURNUS	ST-GERMAIN-LAXIS	27.1	16.5
TOURNUS	LES EPRUNES	28.6	17.3
TOURNUS	VILLENEUVE-DONDAGRE	20.8	12.5
TOURNUS	THENNELIERES	22.3	13.4
TOURNUS	ST-DENIS-LES-SENS	22.5	13.5
TOURNUS	VILLEFRANCHE-NORD	5.4	3.1
TOURNUS	ARLAY	11.1	6.6
TOURNUS	BERSAILLIN	11.4	6.9
TOURNUS	BEAUREPAIRE	9.7	5.8
TOURNUS	LE MIROIR	7.9	4.7
TOURNUS	BEAUPONT	7.1	4.3
TOURNUS	VAL DE SAONE	13.2	8.1
TOURNUS	LA BOISSE - MONTLUEL	11.5	6.6
TOURNUS	LA COTIERE	12.1	6.8
TOURNUS	ROBECOURT	17.2	10.2
TOURNUS	BELLEGARDE	15.2	8.8
TOURNUS	ELOISE	16.5	9.7
TOURNUS	VIRY	20.5	12.3
TOURNUS	null	32.6	18.7
TOURNUS	null	29.0	16.8
TOURNUS	null	27.1	15.4
TOURNUS	null	31.2	17.9
TOURNUS	null	25.8	14.9
TOURNUS	null	21.5	12.9
TOURNUS	null	20.7	12.5
TOURNUS	DEUX CHAISES	64.9	36.6
MACON NORD	null	88.7	50.9
MACON NORD	null	86.9	49.4
MACON NORD	null	86.2	49.1
MACON NORD	null	83.6	47.6
MACON NORD	null	81.0	46.1
MACON NORD	null	79.0	44.8
MACON NORD	null	76.4	43.6
MACON NORD	null	74.2	42.1
MACON NORD	null	72.1	40.9
MACON NORD	null	55.6	30.8
MACON NORD	null	57.4	31.8
MACON NORD	null	58.3	32.4
MACON NORD	null	61.3	34.3
MACON NORD	null	62.6	35.1
MACON NORD	null	64.0	35.9
MACON NORD	null	46.0	25.3
MACON NORD	null	46.7	25.9
MACON NORD	null	50.1	27.9
MACON NORD	null	51.7	28.7
MACON NORD	null	53.8	29.9
MACON NORD	null	54.6	30.5
MACON NORD	null	57.9	32.4
MACON NORD	null	48.3	26.7
MACON NORD	null	45.6	25.2
MACON NORD	null	44.5	24.4
MACON NORD	null	45.2	24.9
MACON NORD	null	47.9	26.4
MACON NORD	null	50.0	27.7
MACON NORD	null	51.4	28.5
MACON NORD	null	54.3	30.5
MACON NORD	null	58.5	32.8
MACON NORD	null	53.2	29.5
MACON NORD	null	47.1	27.7
MACON NORD	null	45.1	26.3
MACON NORD	null	42.7	25.2
MACON NORD	null	40.3	23.9
MACON NORD	null	38.9	22.5
MACON NORD	null	39.4	23.1
MACON NORD	null	37.6	22.0
MACON NORD	null	27.3	16.2
MACON NORD	null	28.4	17.0
MACON NORD	null	30.4	18.1
MACON NORD	null	32.3	19.5
MACON NORD	null	33.1	19.9
MACON NORD	null	37.8	22.1
MACON NORD	null	34.3	20.5
MACON NORD	null	34.3	20.8
MACON NORD	null	34.3	20.8
MACON NORD	null	36.4	22.3
MACON NORD	null	40.1	24.2
MACON NORD	null	42.5	25.6
MACON NORD	null	42.5	25.6
MACON NORD	null	44.0	26.7
MACON NORD	null	47.4	28.0
MACON NORD	null	38.2	23.2
MACON NORD	null	31.0	18.3
MACON NORD	ST AMAND-MONTROND	61.4	34.4
MACON NORD	FORET DE TRONCAIS	63.6	36.0
MACON NORD	MONTLUCON	65.8	37.1
MACON NORD	MONTMARAULT	67.1	37.8
MACON NORD	GANNAT	70.5	39.8
MACON NORD	COMBRONDE	70.8	39.8
MACON NORD	RIOM	71.9	40.7
MACON NORD	GERZAT-VILLE	72.1	40.9
MACON NORD	CLERMONT-BARRIERE	75.4	42.5
MACON NORD	FLEURY-EN-BIERE	30.7	18.0
MACON NORD	URY	26.6	15.9
MACON NORD	FONTAINEBLEAU	26.7	15.9
MACON NORD	NEMOURS	26.7	15.9
MACON NORD	COURTENAY	22.8	14.2
MACON NORD	JOIGNY	20.1	12.4
MACON NORD	AUXERRE NORD	19.7	11.6
MACON NORD	AUXERRE SUD	19.7	11.6
MACON NORD	NITRY	16.3	9.7
MACON NORD	AVALLON	14.1	8.6
MACON NORD	BIERRE-LES-SEMUR	12.0	7.2
MACON NORD	POUILLY-EN-AUXOIS	9.4	5.8
MACON NORD	BEAUNE SUD	5.9	3.6
MACON NORD	CHALON NORD	4.2	2.3
MACON NORD	CHALON SUD	4.2	2.3
MACON NORD	TOURNUS	2.2	1.2
MACON NORD	MACON SUD	0.8	0.5
MACON NORD	BELLEVILLE S/SAONE	2.7	1.5
MACON NORD	VILLEFRANCHE-VILLE	4.1	2.1
MACON NORD	VILLEFRANCHE-LIMAS	6.2	3.9
MACON NORD	NUITS-ST-GEORGES	7.5	4.7
MACON NORD	DIJON SUD	9.7	5.6
MACON NORD	DIJON-CRIMOLOIS	9.9	6.1
MACON NORD	L ISLE-S/LE-DOUBS	18.9	11.0
MACON NORD	BEAUNE NORD	7.0	4.3
MACON NORD	SOIRANS	11.0	6.5
MACON NORD	BESANCON EST	14.4	8.9
MACON NORD	SAINT MAURICE	22.9	13.6
MACON NORD	BAUME-LES-DAMES	17.3	10.3
MACON NORD	BESANCON NORD	14.4	8.4
MACON NORD	BESANCON OUEST	14.3	8.3
MACON NORD	GENDREY	12.3	7.4
MACON NORD	DOLE	11.3	6.7
MACON NORD	CHOISEY	11.3	6.7
MACON NORD	SEURRE	8.7	5.4
MACON NORD	FEILLENS	0.7	0.5
MACON NORD	REPLONGES	0.8	0.5
MACON NORD	BOURG NORD	2.9	1.3
MACON NORD	VIRIAT	3.2	1.7
MACON NORD	BOURG SUD	4.2	2.3
MACON NORD	ST MARTIN-DU-FRESNE	8.6	5.2
MACON NORD	SYLANS	9.5	5.6
MACON NORD	BEYNOST	10.2	5.9
MACON NORD	BALAN	7.3	4.6
MACON NORD	PEROUGES	7.3	4.6
MACON NORD	LA BOISSE	11.4	6.8
MACON NORD	AMBERIEU	6.2	4.0
MACON NORD	PONT D AIN	5.7	3.4
MACON NORD	LA CROIX-CHALON	8.7	5.2
MACON NORD	DIJON-ARC S/TILLE	11.0	6.4
MACON NORD	TIL CHATEL	12.0	7.2
MACON NORD	LANGRES SUD	13.9	8.6
MACON NORD	LANGRES NORD	16.2	9.7
MACON NORD	MONTIGNY-LE-ROI	18.6	10.7
MACON NORD	GROISSIAT	10.0	6.1
MACON NORD	BULGNEVILLE	21.6	12.7
MACON NORD	CHATENOIS	21.9	13.0
MACON NORD	COLOMBEY-LES-BELLES	25.0	14.6
MACON NORD	GYE	26.9	16.1
MACON NORD	CHAUMONT-SEMOUTIERS	17.6	10.9
MACON NORD	VILLE SOUS LAFERTE	19.2	11.7
MACON NORD	MAGNANT	22.0	13.2
MACON NORD	SAINT THIBAULT	25.5	14.8
MACON NORD	TORVILLIERS	25.6	14.9
MACON NORD	VULAINES	27.5	16.4
MACON NORD	MAROLLES-SUR-SEINE	27.5	16.4
MACON NORD	FORGES	27.5	16.4
MACON NORD	CHATILLON-LABORDE	30.0	17.8
MACON NORD	ST-GERMAIN-LAXIS	30.0	17.8
MACON NORD	LES EPRUNES	31.1	18.9
MACON NORD	VILLENEUVE-DONDAGRE	23.3	14.0
MACON NORD	THENNELIERES	25.3	14.7
MACON NORD	ST-DENIS-LES-SENS	25.4	14.9
MACON NORD	VILLEFRANCHE-NORD	3.6	1.9
MACON NORD	ARLAY	8.7	5.5
MACON NORD	BERSAILLIN	9.7	6.0
MACON NORD	BEAUREPAIRE	7.2	4.6
MACON NORD	LE MIROIR	6.0	3.5
MACON NORD	BEAUPONT	5.1	3.0
MACON NORD	LA BOISSE - MONTLUEL	9.5	5.5
MACON NORD	LA COTIERE	10.0	5.7
MACON NORD	ROBECOURT	19.9	11.5
MACON NORD	BELLEGARDE	12.4	7.7
MACON NORD	ELOISE	13.7	8.6
MACON NORD	VIRY	17.7	11.2
MACON NORD	null	35.2	20.1
MACON NORD	null	31.6	18.2
MACON NORD	null	29.7	16.8
MACON NORD	null	33.8	19.3
MACON NORD	null	28.4	16.3
MACON NORD	null	24.1	14.3
MACON NORD	null	23.3	13.9
MACON NORD	DEUX CHAISES	67.5	38.0
MACON SUD	null	89.6	51.4
MACON SUD	null	87.8	49.9
MACON SUD	null	87.1	49.6
MACON SUD	null	84.5	48.1
MACON SUD	null	81.9	46.6
MACON SUD	null	79.9	45.3
MACON SUD	null	77.3	44.1
MACON SUD	null	75.1	42.6
MACON SUD	null	73.0	41.4
MACON SUD	null	56.5	31.3
MACON SUD	null	58.3	32.3
MACON SUD	null	59.2	32.9
MACON SUD	null	62.2	34.8
MACON SUD	null	63.5	35.6
MACON SUD	null	64.9	36.4
MACON SUD	null	46.9	25.8
MACON SUD	null	47.6	26.4
MACON SUD	null	51.0	28.4
MACON SUD	null	52.6	29.2
MACON SUD	null	54.7	30.4
MACON SUD	null	55.5	31.0
MACON SUD	null	58.8	32.9
MACON SUD	null	49.2	27.2
MACON SUD	null	46.5	25.7
MACON SUD	null	45.4	24.9
MACON SUD	null	46.1	25.4
MACON SUD	null	48.8	26.9
MACON SUD	null	50.9	28.2
MACON SUD	null	52.3	29.0
MACON SUD	null	55.2	31.0
MACON SUD	null	59.4	33.3
MACON SUD	null	54.1	30.0
MACON SUD	null	48.0	28.2
MACON SUD	null	46.0	26.8
MACON SUD	null	43.6	25.7
MACON SUD	null	41.2	24.4
MACON SUD	null	39.8	23.0
MACON SUD	null	40.3	23.6
MACON SUD	null	38.5	22.5
MACON SUD	null	28.2	16.7
MACON SUD	null	29.3	17.5
MACON SUD	null	31.3	18.6
MACON SUD	null	33.2	20.0
MACON SUD	null	34.0	20.4
MACON SUD	null	38.7	22.6
MACON SUD	null	35.2	21.0
MACON SUD	null	35.2	21.3
MACON SUD	null	35.2	21.3
MACON SUD	null	37.3	22.8
MACON SUD	null	41.0	24.7
MACON SUD	null	43.4	26.1
MACON SUD	null	43.4	26.1
MACON SUD	null	44.9	27.2
MACON SUD	null	48.3	28.5
MACON SUD	null	39.1	23.7
MACON SUD	null	31.9	18.8
MACON SUD	ST AMAND-MONTROND	62.3	34.9
MACON SUD	FORET DE TRONCAIS	64.5	36.5
MACON SUD	MONTLUCON	66.7	37.6
MACON SUD	MONTMARAULT	68.0	38.3
MACON SUD	GANNAT	71.4	40.3
MACON SUD	COMBRONDE	71.7	40.3
MACON SUD	RIOM	72.8	41.2
MACON SUD	GERZAT-VILLE	73.0	41.4
MACON SUD	CLERMONT-BARRIERE	76.3	43.0
MACON SUD	FLEURY-EN-BIERE	31.3	18.4
MACON SUD	URY	27.2	16.4
MACON SUD	FONTAINEBLEAU	27.3	16.4
MACON SUD	NEMOURS	27.3	16.4
MACON SUD	COURTENAY	24.8	14.6
MACON SUD	JOIGNY	21.5	12.9
MACON SUD	AUXERRE NORD	20.3	12.2
MACON SUD	AUXERRE SUD	20.3	12.2
MACON SUD	NITRY	17.0	10.1
MACON SUD	AVALLON	15.7	9.2
MACON SUD	BIERRE-LES-SEMUR	12.7	7.6
MACON SUD	POUILLY-EN-AUXOIS	10.5	6.2
MACON SUD	BEAUNE SUD	6.6	4.1
MACON SUD	CHALON NORD	5.1	3.0
MACON SUD	CHALON SUD	5.1	3.0
MACON SUD	TOURNUS	3.1	1.7
MACON SUD	MACON NORD	0.8	0.5
MACON SUD	BELLEVILLE S/SAONE	1.8	1.0
MACON SUD	VILLEFRANCHE-VILLE	3.1	1.7
MACON SUD	VILLEFRANCHE-LIMAS	5.4	3.4
MACON SUD	NUITS-ST-GEORGES	8.4	5.2
MACON SUD	DIJON SUD	10.2	6.0
MACON SUD	DIJON-CRIMOLOIS	10.7	6.6
MACON SUD	L ISLE-S/LE-DOUBS	19.5	11.4
MACON SUD	BEAUNE NORD	7.4	4.7
MACON SUD	SOIRANS	11.5	6.9
MACON SUD	BESANCON EST	16.0	9.5
MACON SUD	SAINT MAURICE	23.6	14.2
MACON SUD	BAUME-LES-DAMES	18.1	10.7
MACON SUD	BESANCON NORD	15.3	9.0
MACON SUD	BESANCON OUEST	15.0	8.9
MACON SUD	GENDREY	13.1	7.8
MACON SUD	DOLE	11.7	7.1
MACON SUD	CHOISEY	11.8	7.1
MACON SUD	SEURRE	9.6	5.8
MACON SUD	DIJON-ARC S/TILLE	11.6	6.9
MACON SUD	TIL CHATEL	12.7	7.6
MACON SUD	LANGRES SUD	15.3	9.2
MACON SUD	LANGRES NORD	16.9	10.1
MACON SUD	MONTIGNY-LE-ROI	19.2	11.2
MACON SUD	BULGNEVILLE	22.3	13.2
MACON SUD	CHATENOIS	22.6	13.5
MACON SUD	COLOMBEY-LES-BELLES	25.6	15.2
MACON SUD	GYE	27.5	16.4
MACON SUD	CHAUMONT-SEMOUTIERS	19.2	11.3
MACON SUD	VILLE SOUS LAFERTE	20.7	12.3
MACON SUD	MAGNANT	22.7	13.7
MACON SUD	SAINT THIBAULT	26.1	15.5
MACON SUD	TORVILLIERS	26.2	15.5
MACON SUD	VULAINES	28.2	16.9
MACON SUD	MAROLLES-SUR-SEINE	28.2	16.9
MACON SUD	FORGES	28.2	16.9
MACON SUD	CHATILLON-LABORDE	30.6	18.3
MACON SUD	ST-GERMAIN-LAXIS	30.6	18.3
MACON SUD	LES EPRUNES	31.8	19.3
MACON SUD	VILLENEUVE-DONDAGRE	24.3	14.4
MACON SUD	THENNELIERES	25.9	15.4
MACON SUD	ST-DENIS-LES-SENS	26.0	15.5
MACON SUD	VILLEFRANCHE-NORD	2.7	1.4
MACON SUD	LA COTIERE	23.3	14.0
MACON SUD	ROBECOURT	20.5	12.1
MACON SUD	null	36.1	20.6
MACON SUD	null	32.5	18.7
MACON SUD	null	30.6	17.3
MACON SUD	null	34.7	19.8
MACON SUD	null	29.3	16.8
MACON SUD	null	25.0	14.8
MACON SUD	null	24.2	14.4
MACON SUD	DEUX CHAISES	68.4	38.5
BELLEVILLE S/SAONE	null	91.1	52.2
BELLEVILLE S/SAONE	null	89.3	50.7
BELLEVILLE S/SAONE	null	88.6	50.4
BELLEVILLE S/SAONE	null	86.0	48.9
BELLEVILLE S/SAONE	null	83.4	47.4
BELLEVILLE S/SAONE	null	81.4	46.1
BELLEVILLE S/SAONE	null	78.8	44.9
BELLEVILLE S/SAONE	null	76.6	43.4
BELLEVILLE S/SAONE	null	74.5	42.2
BELLEVILLE S/SAONE	null	58.0	32.1
BELLEVILLE S/SAONE	null	59.8	33.1
BELLEVILLE S/SAONE	null	60.7	33.7
BELLEVILLE S/SAONE	null	63.7	35.6
BELLEVILLE S/SAONE	null	65.0	36.4
BELLEVILLE S/SAONE	null	66.4	37.2
BELLEVILLE S/SAONE	null	48.4	26.6
BELLEVILLE S/SAONE	null	49.1	27.2
BELLEVILLE S/SAONE	null	52.5	29.2
BELLEVILLE S/SAONE	null	54.1	30.0
BELLEVILLE S/SAONE	null	56.2	31.2
BELLEVILLE S/SAONE	null	57.0	31.8
BELLEVILLE S/SAONE	null	60.3	33.7
BELLEVILLE S/SAONE	null	50.7	28.0
BELLEVILLE S/SAONE	null	48.0	26.5
BELLEVILLE S/SAONE	null	46.9	25.7
BELLEVILLE S/SAONE	null	47.6	26.2
BELLEVILLE S/SAONE	null	50.3	27.7
BELLEVILLE S/SAONE	null	52.4	29.0
BELLEVILLE S/SAONE	null	53.8	29.8
BELLEVILLE S/SAONE	null	56.7	31.8
BELLEVILLE S/SAONE	null	60.9	34.1
BELLEVILLE S/SAONE	null	55.6	30.8
BELLEVILLE S/SAONE	null	49.6	28.9
BELLEVILLE S/SAONE	null	47.6	27.5
BELLEVILLE S/SAONE	null	45.2	26.4
BELLEVILLE S/SAONE	null	42.8	25.1
BELLEVILLE S/SAONE	null	41.4	23.7
BELLEVILLE S/SAONE	null	41.9	24.3
BELLEVILLE S/SAONE	null	40.1	23.2
BELLEVILLE S/SAONE	null	29.8	17.4
BELLEVILLE S/SAONE	null	30.9	18.2
BELLEVILLE S/SAONE	null	32.9	19.3
BELLEVILLE S/SAONE	null	34.8	20.7
BELLEVILLE S/SAONE	null	35.6	21.1
BELLEVILLE S/SAONE	null	40.3	23.3
BELLEVILLE S/SAONE	null	36.8	21.7
BELLEVILLE S/SAONE	null	36.8	22.0
BELLEVILLE S/SAONE	null	36.8	22.0
BELLEVILLE S/SAONE	null	38.9	23.5
BELLEVILLE S/SAONE	null	42.6	25.4
BELLEVILLE S/SAONE	null	45.0	26.8
BELLEVILLE S/SAONE	null	45.0	26.8
BELLEVILLE S/SAONE	null	46.5	27.9
BELLEVILLE S/SAONE	null	49.9	29.2
BELLEVILLE S/SAONE	null	40.7	24.4
BELLEVILLE S/SAONE	null	33.5	19.5
BELLEVILLE S/SAONE	ST AMAND-MONTROND	63.8	35.7
BELLEVILLE S/SAONE	FORET DE TRONCAIS	66.0	37.3
BELLEVILLE S/SAONE	MONTLUCON	68.2	38.4
BELLEVILLE S/SAONE	MONTMARAULT	69.5	39.1
BELLEVILLE S/SAONE	GANNAT	72.9	41.1
BELLEVILLE S/SAONE	COMBRONDE	73.2	41.1
BELLEVILLE S/SAONE	RIOM	74.3	42.0
BELLEVILLE S/SAONE	GERZAT-VILLE	74.5	42.2
BELLEVILLE S/SAONE	CLERMONT-BARRIERE	77.8	43.8
BELLEVILLE S/SAONE	FLEURY-EN-BIERE	32.8	19.4
BELLEVILLE S/SAONE	URY	28.8	17.2
BELLEVILLE S/SAONE	FONTAINEBLEAU	28.9	17.2
BELLEVILLE S/SAONE	NEMOURS	28.9	17.2
BELLEVILLE S/SAONE	COURTENAY	26.1	15.6
BELLEVILLE S/SAONE	JOIGNY	23.1	13.7
BELLEVILLE S/SAONE	AUXERRE NORD	21.6	13.0
BELLEVILLE S/SAONE	AUXERRE SUD	21.6	13.0
BELLEVILLE S/SAONE	NITRY	18.5	10.9
BELLEVILLE S/SAONE	AVALLON	17.0	10.0
BELLEVILLE S/SAONE	BIERRE-LES-SEMUR	14.2	8.4
BELLEVILLE S/SAONE	POUILLY-EN-AUXOIS	11.8	7.0
BELLEVILLE S/SAONE	BEAUNE SUD	8.4	5.0
BELLEVILLE S/SAONE	CHALON NORD	6.1	3.8
BELLEVILLE S/SAONE	CHALON SUD	6.1	3.8
BELLEVILLE S/SAONE	TOURNUS	4.6	2.8
BELLEVILLE S/SAONE	MACON NORD	2.7	1.5
BELLEVILLE S/SAONE	MACON SUD	1.8	1.0
BELLEVILLE S/SAONE	VILLEFRANCHE-VILLE	1.2	0.7
BELLEVILLE S/SAONE	VILLEFRANCHE-LIMAS	3.7	2.2
BELLEVILLE S/SAONE	NUITS-ST-GEORGES	9.9	6.0
BELLEVILLE S/SAONE	DIJON SUD	11.6	6.8
BELLEVILLE S/SAONE	DIJON-CRIMOLOIS	12.1	7.3
BELLEVILLE S/SAONE	L ISLE-S/LE-DOUBS	20.9	12.3
BELLEVILLE S/SAONE	BEAUNE NORD	9.2	5.6
BELLEVILLE S/SAONE	SOIRANS	12.9	7.6
BELLEVILLE S/SAONE	BESANCON EST	17.3	10.2
BELLEVILLE S/SAONE	SAINT MAURICE	25.3	14.9
BELLEVILLE S/SAONE	BAUME-LES-DAMES	19.5	11.5
BELLEVILLE S/SAONE	BESANCON NORD	16.8	9.9
BELLEVILLE S/SAONE	BESANCON OUEST	15.9	9.8
BELLEVILLE S/SAONE	GENDREY	14.4	8.8
BELLEVILLE S/SAONE	DOLE	13.4	7.8
BELLEVILLE S/SAONE	CHOISEY	13.4	7.8
BELLEVILLE S/SAONE	SEURRE	11.0	6.6
BELLEVILLE S/SAONE	DIJON-ARC S/TILLE	13.1	7.6
BELLEVILLE S/SAONE	TIL CHATEL	14.1	8.4
BELLEVILLE S/SAONE	LANGRES SUD	16.8	10.0
BELLEVILLE S/SAONE	LANGRES NORD	18.5	10.9
BELLEVILLE S/SAONE	MONTIGNY-LE-ROI	20.5	12.1
BELLEVILLE S/SAONE	BULGNEVILLE	24.0	14.1
BELLEVILLE S/SAONE	CHATENOIS	24.3	14.3
BELLEVILLE S/SAONE	COLOMBEY-LES-BELLES	26.9	16.2
BELLEVILLE S/SAONE	GYE	29.1	17.3
BELLEVILLE S/SAONE	CHAUMONT-SEMOUTIERS	20.5	12.2
BELLEVILLE S/SAONE	VILLE SOUS LAFERTE	22.0	13.1
BELLEVILLE S/SAONE	MAGNANT	24.4	14.5
BELLEVILLE S/SAONE	SAINT THIBAULT	27.5	16.4
BELLEVILLE S/SAONE	TORVILLIERS	27.6	16.4
BELLEVILLE S/SAONE	VULAINES	29.9	17.6
BELLEVILLE S/SAONE	MAROLLES-SUR-SEINE	29.9	17.6
BELLEVILLE S/SAONE	FORGES	29.9	17.6
BELLEVILLE S/SAONE	CHATILLON-LABORDE	31.9	19.3
BELLEVILLE S/SAONE	ST-GERMAIN-LAXIS	31.9	19.3
BELLEVILLE S/SAONE	LES EPRUNES	33.5	20.2
BELLEVILLE S/SAONE	VILLENEUVE-DONDAGRE	25.7	15.4
BELLEVILLE S/SAONE	THENNELIERES	27.2	16.3
BELLEVILLE S/SAONE	ST-DENIS-LES-SENS	27.3	16.4
BELLEVILLE S/SAONE	VILLEFRANCHE-NORD	0.8	0.4
BELLEVILLE S/SAONE	LA COTIERE	24.6	14.9
BELLEVILLE S/SAONE	ROBECOURT	21.9	12.9
BELLEVILLE S/SAONE	null	37.6	21.4
BELLEVILLE S/SAONE	null	34.0	19.5
BELLEVILLE S/SAONE	null	32.1	18.1
BELLEVILLE S/SAONE	null	36.2	20.6
BELLEVILLE S/SAONE	null	30.8	17.6
BELLEVILLE S/SAONE	null	26.5	15.6
BELLEVILLE S/SAONE	null	25.7	15.2
BELLEVILLE S/SAONE	DEUX CHAISES	69.9	39.3
VILLEFRANCHE-VILLE	null	92.5	53.4
VILLEFRANCHE-VILLE	null	90.7	51.9
VILLEFRANCHE-VILLE	null	90.0	51.6
VILLEFRANCHE-VILLE	null	87.4	50.1
VILLEFRANCHE-VILLE	null	84.8	48.6
VILLEFRANCHE-VILLE	null	82.8	47.3
VILLEFRANCHE-VILLE	null	80.2	46.1
VILLEFRANCHE-VILLE	null	78.0	44.6
VILLEFRANCHE-VILLE	null	75.9	43.4
VILLEFRANCHE-VILLE	null	59.4	33.3
VILLEFRANCHE-VILLE	null	61.2	34.3
VILLEFRANCHE-VILLE	null	62.1	34.9
VILLEFRANCHE-VILLE	null	65.1	36.8
VILLEFRANCHE-VILLE	null	66.4	37.6
VILLEFRANCHE-VILLE	null	67.8	38.4
VILLEFRANCHE-VILLE	null	49.8	27.8
VILLEFRANCHE-VILLE	null	50.5	28.4
VILLEFRANCHE-VILLE	null	53.9	30.4
VILLEFRANCHE-VILLE	null	55.5	31.2
VILLEFRANCHE-VILLE	null	57.6	32.4
VILLEFRANCHE-VILLE	null	58.4	33.0
VILLEFRANCHE-VILLE	null	61.7	34.9
VILLEFRANCHE-VILLE	null	52.1	29.2
VILLEFRANCHE-VILLE	null	49.4	27.7
VILLEFRANCHE-VILLE	null	48.3	26.9
VILLEFRANCHE-VILLE	null	49.0	27.4
VILLEFRANCHE-VILLE	null	51.7	28.9
VILLEFRANCHE-VILLE	null	53.8	30.2
VILLEFRANCHE-VILLE	null	55.2	31.0
VILLEFRANCHE-VILLE	null	58.1	33.0
VILLEFRANCHE-VILLE	null	62.3	35.3
VILLEFRANCHE-VILLE	null	57.0	32.0
VILLEFRANCHE-VILLE	null	51.0	29.8
VILLEFRANCHE-VILLE	null	49.0	28.4
VILLEFRANCHE-VILLE	null	46.6	27.3
VILLEFRANCHE-VILLE	null	44.2	26.0
VILLEFRANCHE-VILLE	null	42.8	24.6
VILLEFRANCHE-VILLE	null	43.3	25.2
VILLEFRANCHE-VILLE	null	41.5	24.1
VILLEFRANCHE-VILLE	null	31.2	18.3
VILLEFRANCHE-VILLE	null	32.3	19.1
VILLEFRANCHE-VILLE	null	34.3	20.2
VILLEFRANCHE-VILLE	null	36.2	21.6
VILLEFRANCHE-VILLE	null	37.0	22.0
VILLEFRANCHE-VILLE	null	41.7	24.2
VILLEFRANCHE-VILLE	null	38.2	22.6
VILLEFRANCHE-VILLE	null	38.2	22.9
VILLEFRANCHE-VILLE	null	38.2	22.9
VILLEFRANCHE-VILLE	null	40.3	24.4
VILLEFRANCHE-VILLE	null	44.0	26.3
VILLEFRANCHE-VILLE	null	46.4	27.7
VILLEFRANCHE-VILLE	null	46.4	27.7
VILLEFRANCHE-VILLE	null	47.9	28.8
VILLEFRANCHE-VILLE	null	51.3	30.1
VILLEFRANCHE-VILLE	null	42.1	25.3
VILLEFRANCHE-VILLE	null	34.9	20.4
VILLEFRANCHE-VILLE	ST AMAND-MONTROND	65.2	36.9
VILLEFRANCHE-VILLE	FORET DE TRONCAIS	67.4	38.5
VILLEFRANCHE-VILLE	MONTLUCON	69.6	39.6
VILLEFRANCHE-VILLE	MONTMARAULT	70.9	40.3
VILLEFRANCHE-VILLE	GANNAT	74.3	42.3
VILLEFRANCHE-VILLE	COMBRONDE	74.6	42.3
VILLEFRANCHE-VILLE	RIOM	75.7	43.2
VILLEFRANCHE-VILLE	GERZAT-VILLE	75.9	43.4
VILLEFRANCHE-VILLE	CLERMONT-BARRIERE	79.2	45.0
VILLEFRANCHE-VILLE	Système ouvert	2.6	1.6
VILLEFRANCHE-VILLE	FLEURY-EN-BIERE	34.5	20.4
VILLEFRANCHE-VILLE	URY	30.4	18.1
VILLEFRANCHE-VILLE	FONTAINEBLEAU	30.3	18.1
VILLEFRANCHE-VILLE	NEMOURS	30.3	18.1
VILLEFRANCHE-VILLE	COURTENAY	27.0	16.7
VILLEFRANCHE-VILLE	JOIGNY	24.8	14.6
VILLEFRANCHE-VILLE	AUXERRE NORD	23.0	14.0
VILLEFRANCHE-VILLE	AUXERRE SUD	23.0	14.0
VILLEFRANCHE-VILLE	NITRY	19.9	11.7
VILLEFRANCHE-VILLE	AVALLON	18.6	10.9
VILLEFRANCHE-VILLE	BIERRE-LES-SEMUR	16.0	9.6
VILLEFRANCHE-VILLE	POUILLY-EN-AUXOIS	13.3	7.8
VILLEFRANCHE-VILLE	BEAUNE SUD	9.8	5.8
VILLEFRANCHE-VILLE	CHALON NORD	7.2	4.5
VILLEFRANCHE-VILLE	CHALON SUD	7.2	4.5
VILLEFRANCHE-VILLE	TOURNUS	5.6	3.4
VILLEFRANCHE-VILLE	MACON NORD	4.1	2.1
VILLEFRANCHE-VILLE	MACON SUD	3.1	1.7
VILLEFRANCHE-VILLE	BELLEVILLE S/SAONE	1.2	0.7
VILLEFRANCHE-VILLE	NUITS-ST-GEORGES	11.5	6.9
VILLEFRANCHE-VILLE	DIJON SUD	12.8	7.6
VILLEFRANCHE-VILLE	DIJON-CRIMOLOIS	13.6	8.2
VILLEFRANCHE-VILLE	L ISLE-S/LE-DOUBS	22.3	13.2
VILLEFRANCHE-VILLE	BEAUNE NORD	10.7	6.4
VILLEFRANCHE-VILLE	SOIRANS	14.5	8.5
VILLEFRANCHE-VILLE	BESANCON EST	19.0	11.1
VILLEFRANCHE-VILLE	SAINT MAURICE	26.6	16.0
